"absolute src","font-bold","font-medium","font-medium 2","font-medium 3","flex","flex 2","flex 3","list-inside","font-semibold","font-semibold 2","font-semibold 3","text-tiers-gold-500","text-tiers-diamond-500","font-semibold 4","list-inside 2","font-semibold 5","font-semibold 7","text-tiers-gold-500 2","text-tiers-diamond-500 2","font-semibold 8","grid","text-lg","font-semibold 10","font-semibold 11","grid 2","text-lg 2","font-semibold 14","grid 3","text-lg 3","grid 4","text-lg 4","font-semibold 17","grid 5","text-lg 5","font-semibold 20","grid 6","text-lg 6","font-semibold 23","grid 7","text-lg 7","font-semibold 26","font-semibold 27","grid 8","text-lg 8","font-semibold 30","grid 9","text-lg 9","grid 10","text-lg 10","font-semibold 34","grid 11","text-lg 11","font-semibold 38","grid 12","text-lg 12","font-semibold 41","h-full src","list-inside 3","text-blue-600","text-blue-600 href","flex 4","text-tiers-silver-500","font-semibold 42","font-semibold 43","text-tiers-bronze-500","list-inside 4","font-semibold 44"
"https://howbazaar-images.b-cdn.net/images/items/c9a88c39-28e0-4618-907d-aec77f44d817.avif","Arken's Ring","Diamond+","Common","Small","Apparel","Unpurchasable","","When you sell this, recover 5 Prestige.","","","","","","","","Haste","","","","","When you sell this, your leftmost item gains 2% .","Deadly","Shield","Crit Chance","When you sell this, your leftmost  item gains +1 .","Fiery","Burn","When you sell this, your leftmost  item gains +0.2  duration.","","When you sell this, your leftmost  item gains +0.1  duration.","Heavy","Slow","When you sell this, your leftmost  gains +10 .","Icy","Freeze","When you sell this, your leftmost  item gains +10 .","Obsidian","Damage","When you sell this, your leftmost  item gains +10 .","","Freeze","Slow","When you sell this, your leftmost  item gains +1 .","Restorative","Heal","When you sell this, your leftmost  item gains +0.2  duration.","Shielded","","","","","Toxic","Poison","","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c9a88c39-28e0-4618-907d-aec77f44d817.avif","","Lord Arken","https://www.howbazaar.gg/monsters#Lord_Arken","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/88ca9279-a62c-4bdb-ba2c-06871a7c5b7d.avif","Armored Core","Silver+","Dooley","Medium","Core","Shield","Tech","Cooldown  seconds","","Shield","»   »","6","5","Shield","20","Shield","»   »","+30","+60","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/88ca9279-a62c-4bdb-ba2c-06871a7c5b7d.avif","This and  items to the right of this gain   for the fight","","","Unpurchasable","7","","","","When you use any item to the left of this,  this 1 second(s).",""
"https://howbazaar-images.b-cdn.net/images/items/844f0836-fa5f-485d-83ba-e0795dd3c937.avif","Astrolabe","Silver+","Vanessa","Medium","Haste","Tool","","Cooldown 6 seconds","non-Weapon","","»   »","3","4","","items for 1 second(s)","","","","","","Your  items gain +30%  for the fight","Deadly","Shield","Crit Chance","2 for each  item you have","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal 20  for each  item you have","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","20 for each  item you have","Restorative","Heal","20 for each  item you have","Shielded","This has +1 Multicast.","Shiny","","2 for each  item you have","Toxic","Poison","This  for twice as long.","Turbo","Hastes","https://howbazaar-images.b-cdn.net/images/items/844f0836-fa5f-485d-83ba-e0795dd3c937.avif","When you use another  item,  this 1 second(s).","","","","2","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/3718910f-3b43-4c4b-8904-d1dbfce56c13.avif","Athanor","Gold+","Mak","Large","AmmoReference","Burn","PotionReference","Cooldown 5 seconds","Potion","","»","15","25","","Reload adjacent items","","","","","","Your  have +40% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","When you use a ,  an item for 1 second(s).","Heavy","Slow","When you use a ,  an item for 0.5 second(s).","Icy","Freeze","When you use a , deal  equal to 5 times this item's .","Obsidian","Damage","Your  are affected by  and  for half as long.","Radiant","Freeze","Slow","When you use a ,  equal to 5 times this item's .","Restorative","Heal","When you use a ,  equal to 5 times this item's .","Shielded","Adjacent  have +1 Multicast.","Shiny","","When you use a ,  equal to this item's .","Toxic","Poison","When you use a ,  an item for 1 second(s).","Turbo","Haste","","When you use a ,  .","Hulking Experiment","https://www.howbazaar.gg/monsters#Hulking_Experiment","Property","","","","","At the start of each day, get a Catalyst.","Burn"
"https://howbazaar-images.b-cdn.net/images/items/03842226-6605-466f-9ea3-a8a2dbea67e1.avif","Atlas","Silver+","Stelle","Medium","Haste","","","Cooldown 9 seconds","»   »","","","3","4","Haste","the item to the left of this for  second(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://howbazaar-images.b-cdn.net/images/items/03842226-6605-466f-9ea3-a8a2dbea67e1.avif","If this item to the left of this is Diamond, this has +1 Multicast.","","","","2","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/c39eed44-0e6a-4720-9d70-817b737449ec.avif","Atlas Stone","Bronze+","Pygmalien","Medium","Damage","Relic","Weapon","Cooldown  seconds","","","»   »   »","6","5","","Deal 20","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c39eed44-0e6a-4720-9d70-817b737449ec.avif","Double this item's  for the fight","","","","7","Damage","Damage","8","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/b2681448-9dec-47c7-bb4f-58c51830735d.avif","Atlatl","Silver+","Pygmalien","Medium","Cooldown","Damage","Relic","Cooldown 12 seconds","","","»   »","30","40","","Deal","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/b2681448-9dec-47c7-bb4f-58c51830735d.avif","This item's Cooldown is reduced by 1% for every 2  it has.","","","Weapon","20","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/c926fac8-f9ba-4430-a01a-a71a32c501c7.avif","ATM","Bronze+","Pygmalien","Medium","Economy","Income","Property","Cooldown 3 seconds","","Shield","»   »   »","6","8","","equal to  times your Income","","»   »   »","+3","+4","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double income bonus.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c926fac8-f9ba-4430-a01a-a71a32c501c7.avif","When you buy this, gain  Income.","Loan Shark","https://www.howbazaar.gg/monsters#Loan_Shark","Shield","4","","","2","",""
"https://howbazaar-images.b-cdn.net/images/items/ddbb956b-7c31-461f-ace1-c9ab0e314e18.avif","Atmospheric Sampler","Gold+","Mak","Medium","Charge","FlyingReference","Tech","When you use an Enchanted or Flying item,  another  Enchanted or Flying item(s) 1 second.","","Charge","»","1","2","","At the start of each fight, another item starts Flying.","","","","","","Your Enchanted and Flying items have +40% .","Deadly","Shield","Crit Chance","When you use an Enchanted or Flying item,  4.","Fiery","Burn","This has double value.","Golden","When you use an Enchanted or Flying item,  1 item for 1 second(s).","Heavy","Slow","When you use an Enchanted or Flying item,  an item for 0.5 second(s).","Icy","Freeze","When you use an Enchanted or Flying item, deal 40 .","Obsidian","Damage","Adjacent items are affected by  and  for half as long.","Radiant","Freeze","Slow","When you use an Enchanted or Flying item,  40.","Restorative","Heal","When you use an Enchanted or Flying item,  40.","Shielded","This has double  amount.","Shiny","","When you use an Enchanted or Flying item,  4.","Toxic","Poison","When you use an Enchanted or Flying item,  1 items for 1 second(s).","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/ddbb956b-7c31-461f-ace1-c9ab0e314e18.avif","","","","Vehicle","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/86769097-271e-46ee-8d42-317c6d8a7a09.avif","Atomic Clock","Silver+","Dooley","Medium","Ammo","Tech","","Cooldown 1 seconds","","","»   »","3","4","","","","","","","","Your items have +25% .","Deadly","Shield","Crit Chance","2","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal 25","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","25","Restorative","Heal","25","Shielded","This has +1 Multicast.","Shiny","","2","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/86769097-271e-46ee-8d42-317c6d8a7a09.avif","Increase an enemy item's Cooldown by 1 second(s) for the fight","Grandfather Klok","https://www.howbazaar.gg/monsters#Grandfather_Klok","","2","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/2601a813-7cab-4fa5-aa13-d16ddd647198.avif","Attachment Set","Silver+","Jules","Medium","Shield","Tool","Weapon","When you use a  , deal  .","non-Weapon","Shield","»   »","50","100","","When you use a  ,  .","Tool","»   »","50","100","Damage","When you use a , your items gain +5%  for the fight.","Deadly","Shield","Crit Chance","When you use a ,  equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","When you use a ,  an item for 1 second(s).","Heavy","Slow","When you use a ,  an item for 0.5 second(s).","Icy","Freeze","This has double .","Obsidian","Damage","Your  are affected by  and  for half as long.","Radiant","Freeze","Slow","When you use a ,  equal to this item's","Restorative","Heal","When you use a ,  equal to this item's","Shielded","Adjacent  have +1 Multicast.","Shiny","Damage","When you use a ,  equal to 5% of this item's","Toxic","Poison","When you use a ,  an item for 1 second(s).","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/2601a813-7cab-4fa5-aa13-d16ddd647198.avif","","","","","25","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/bb101259-4d30-4d93-9d69-b99c08f17488.avif","Aurora Dome","Silver+","Pygmalien","Medium","FreezeReference","Property","Shield","Cooldown 5 seconds","","Shield","»   »","+20","+30","Shield","20","Shield","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/bb101259-4d30-4d93-9d69-b99c08f17488.avif","When you , your  items get   for the fight.","","","","+10","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/edceffa1-9a9f-4ab3-b6a9-8a899b5726e3.avif","Aviators","Bronze+","Stelle","Small","Apparel","BurnReference","Shield","Cooldown 5 seconds","","Shield","»   »   »","60","80","","","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/edceffa1-9a9f-4ab3-b6a9-8a899b5726e3.avif","When you ,  this 1 second(s).","","","","40","","","20","",""
"https://howbazaar-images.b-cdn.net/images/items/df089fce-2f5a-495f-86ce-11b06e1474d5.avif","Azakan Stew","Silver+","Jules","Medium","Burn","BurnReference","Food","Cooldown  seconds","","Shield","»   »","7","6","Shield","30","","","","","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","1 items for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","1 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/df089fce-2f5a-495f-86ce-11b06e1474d5.avif","Gain 3  for the fight","","","FreezeReference","8","","","","Heated:  3",""
"https://howbazaar-images.b-cdn.net/images/items/f049db80-1976-4767-8016-4680c8c56a9f.avif","Badblocker","Silver+","Pygmalien","Small","Apparel","Shield","Tech","Cooldown 8 seconds","","Shield","»   »","40","60","","","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/f049db80-1976-4767-8016-4680c8c56a9f.avif","This has +1 Multicast for each item you have with value over 10.","","","","20","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/5ded844c-5279-4c30-9198-309fba0b651b.avif","Bag of Jewels","Bronze+","Common","Small","Loot","Unpurchasable","","Sells for Gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://howbazaar-images.b-cdn.net/images/items/5ded844c-5279-4c30-9198-309fba0b651b.avif","","Treasure Turtle","https://www.howbazaar.gg/monsters#Treasure_Turtle","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/2ffce1c9-e5da-4f9f-b8ed-69fd61befded.avif","Baked Potato","Bronze+","Jules","Small","Food","Regen","","Cooldown 4 seconds","","Regen","»   »   »","3","4","","Gain   for the fight","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Regen","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/2ffce1c9-e5da-4f9f-b8ed-69fd61befded.avif","Heated: This has +1 Multicast","Sandwich Artist","https://www.howbazaar.gg/monsters#Sandwich_Artist","","2","Regen","Regen","1","",""
